business_date,service_period,plate,qty_sold,price_sold_at,special,discount_name,check_count,net_sales
2026-06-10,Lunch,Lemon Herb Chicken Entrée,12,18.5,no,,6,222.0
2026-06-11,Lunch,Lemon Herb Chicken Entrée,7,18.5,no,,3,129.5
2026-06-12,Lunch,Lemon Herb Chicken Entrée,18,18.5,no,,9,333.0
2026-06-13,Lunch,Lemon Herb Chicken Entrée,19,18.5,no,,9,351.5
2026-06-14,Lunch,Lemon Herb Chicken Entrée,14,18.5,no,,7,259.0
2026-06-15,Lunch,Lemon Herb Chicken Entrée,11,18.5,no,,5,203.5
2026-06-16,Lunch,Lemon Herb Chicken Entrée,12,18.5,no,,6,222.0
2026-06-17,Lunch,Lemon Herb Chicken Entrée,7,18.5,no,,3,129.5
2026-06-18,Lunch,Lemon Herb Chicken Entrée,8,18.5,no,,4,148.0
2026-06-19,Lunch,Lemon Herb Chicken Entrée,19,18.5,no,,9,351.5
2026-01-03,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-01-04,Dinner,Asparagus Arugula Salad,17,21.0,no,,8,357.0
2026-01-05,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-01-06,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-01-07,Dinner,Asparagus Arugula Salad,17,17.64,yes,Chef Special,8,299.88
2026-01-08,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-01-09,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-01-10,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-01-11,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-01-12,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-01-13,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-01-14,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-01-15,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-01-16,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-01-17,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-01-18,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-01-19,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-01-20,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-01-21,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-01-22,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-01-23,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-01-24,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-01-25,Dinner,Asparagus Arugula Salad,14,21.0,no,,7,294.0
2026-01-26,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-01-27,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-01-28,Dinner,Asparagus Arugula Salad,20,17.64,yes,Chef Special,10,352.8
2026-01-29,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-01-30,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-01-31,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-02-01,Dinner,Asparagus Arugula Salad,15,21.0,no,,7,315.0
2026-02-02,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-02-03,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-02-04,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-02-05,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-02-06,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-02-07,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-02-08,Dinner,Asparagus Arugula Salad,16,21.0,no,,8,336.0
2026-02-09,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-02-10,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-02-11,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-02-12,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-02-13,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-02-14,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-02-15,Dinner,Asparagus Arugula Salad,17,21.0,no,,8,357.0
2026-02-16,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-02-17,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-02-18,Dinner,Asparagus Arugula Salad,17,17.64,yes,Chef Special,8,299.88
2026-02-19,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-02-20,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-02-21,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-02-22,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-02-23,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-02-24,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-02-25,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-02-26,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-02-27,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-02-28,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-03-01,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-03-02,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-03-03,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-03-04,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-03-05,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-03-06,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-03-07,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-03-08,Dinner,Asparagus Arugula Salad,14,21.0,no,,7,294.0
2026-03-09,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-03-10,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-03-11,Dinner,Asparagus Arugula Salad,20,17.64,yes,Chef Special,10,352.8
2026-03-12,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-03-13,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-03-14,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-03-15,Dinner,Asparagus Arugula Salad,15,21.0,no,,7,315.0
2026-03-16,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-03-17,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-03-18,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-03-19,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-03-20,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-03-21,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-03-22,Dinner,Asparagus Arugula Salad,16,21.0,no,,8,336.0
2026-03-23,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-03-24,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-03-25,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-03-26,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-03-27,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-03-28,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-03-29,Dinner,Asparagus Arugula Salad,17,21.0,no,,8,357.0
2026-03-30,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-03-31,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-04-01,Dinner,Asparagus Arugula Salad,17,17.64,yes,Chef Special,8,299.88
2026-04-02,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-04-03,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-04-04,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-04-05,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-04-06,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-04-07,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-04-08,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-04-09,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-04-10,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-04-11,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-04-12,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-04-13,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-04-14,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-04-15,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-04-16,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-04-17,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-04-18,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-04-19,Dinner,Asparagus Arugula Salad,14,21.0,no,,7,294.0
2026-04-20,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-04-21,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-04-22,Dinner,Asparagus Arugula Salad,20,17.64,yes,Chef Special,10,352.8
2026-04-23,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-04-24,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-04-25,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-04-26,Dinner,Asparagus Arugula Salad,15,21.0,no,,7,315.0
2026-04-27,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-04-28,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-04-29,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-04-30,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-05-01,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-05-02,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-05-03,Dinner,Asparagus Arugula Salad,16,21.0,no,,8,336.0
2026-05-04,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-05-05,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-05-06,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-05-07,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-05-08,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-05-09,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-05-10,Dinner,Asparagus Arugula Salad,17,21.0,no,,8,357.0
2026-05-11,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-05-12,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-05-13,Dinner,Asparagus Arugula Salad,17,17.64,yes,Chef Special,8,299.88
2026-05-14,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-05-15,Dinner,Asparagus Arugula Salad,22,21.0,no,,11,462.0
2026-05-16,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-05-17,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-05-18,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-05-19,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-05-20,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-05-21,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-05-22,Dinner,Asparagus Arugula Salad,23,21.0,no,,11,483.0
2026-05-23,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-05-24,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-05-25,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-05-26,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-05-27,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-05-28,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-05-29,Dinner,Asparagus Arugula Salad,18,21.0,no,,9,378.0
2026-05-30,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-05-31,Dinner,Asparagus Arugula Salad,14,21.0,no,,7,294.0
2026-06-01,Dinner,Asparagus Arugula Salad,11,21.0,no,,5,231.0
2026-06-02,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-06-03,Dinner,Asparagus Arugula Salad,20,17.64,yes,Chef Special,10,352.8
2026-06-04,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-06-05,Dinner,Asparagus Arugula Salad,19,21.0,no,,9,399.0
2026-06-06,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-06-07,Dinner,Asparagus Arugula Salad,15,21.0,no,,7,315.0
2026-06-08,Dinner,Asparagus Arugula Salad,12,21.0,no,,6,252.0
2026-06-09,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-06-10,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-06-11,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-06-12,Dinner,Asparagus Arugula Salad,20,21.0,no,,10,420.0
2026-06-13,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-06-14,Dinner,Asparagus Arugula Salad,16,21.0,no,,8,336.0
2026-06-15,Dinner,Asparagus Arugula Salad,13,21.0,no,,6,273.0
2026-06-16,Dinner,Asparagus Arugula Salad,8,21.0,no,,4,168.0
2026-06-17,Dinner,Asparagus Arugula Salad,9,21.0,no,,4,189.0
2026-06-18,Dinner,Asparagus Arugula Salad,10,21.0,no,,5,210.0
2026-06-19,Dinner,Asparagus Arugula Salad,21,21.0,no,,10,441.0
2026-01-04,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-01-05,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-01-06,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-01-07,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-01-08,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-01-09,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-01-10,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-01-11,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-01-12,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-01-13,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-01-14,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-01-15,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-01-16,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-01-17,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-01-18,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-01-19,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-01-20,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-01-21,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-01-22,Brunch,Seared Salmon Plate,16,19.74,yes,Chef Special,8,315.84
2026-01-23,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-01-24,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-01-25,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-01-26,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-01-27,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-01-28,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-01-29,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-01-30,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-01-31,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-02-01,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-02-02,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-02-03,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-02-04,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-02-05,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-02-06,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-02-07,Brunch,Seared Salmon Plate,23,23.5,no,,11,540.5
2026-02-08,Brunch,Seared Salmon Plate,18,23.5,no,,9,423.0
2026-02-09,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-02-10,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-02-11,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-02-12,Brunch,Seared Salmon Plate,19,19.74,yes,Chef Special,9,375.06
2026-02-13,Brunch,Seared Salmon Plate,23,23.5,no,,11,540.5
2026-02-14,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-02-15,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-02-16,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-02-17,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-02-18,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-02-19,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-02-20,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-02-21,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-02-22,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-02-23,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-02-24,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-02-25,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-02-26,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-02-27,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-02-28,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-03-01,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-03-02,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-03-03,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-03-04,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-03-05,Brunch,Seared Salmon Plate,16,19.74,yes,Chef Special,8,315.84
2026-03-06,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-03-07,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-03-08,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-03-09,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-03-10,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-03-11,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-03-12,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-03-13,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-03-14,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-03-15,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-03-16,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-03-17,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-03-18,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-03-19,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-03-20,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-03-21,Brunch,Seared Salmon Plate,23,23.5,no,,11,540.5
2026-03-22,Brunch,Seared Salmon Plate,18,23.5,no,,9,423.0
2026-03-23,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-03-24,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-03-25,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-03-26,Brunch,Seared Salmon Plate,19,19.74,yes,Chef Special,9,375.06
2026-03-27,Brunch,Seared Salmon Plate,23,23.5,no,,11,540.5
2026-03-28,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-03-29,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-03-30,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-03-31,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-04-01,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-04-02,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-04-03,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-04-04,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-04-05,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-04-06,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-04-07,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-04-08,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-04-09,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-04-10,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-04-11,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-04-12,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-04-13,Brunch,Seared Salmon Plate,12,23.5,no,,6,282.0
2026-04-14,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-04-15,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-04-16,Brunch,Seared Salmon Plate,16,19.74,yes,Chef Special,8,315.84
2026-04-17,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-04-18,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-04-19,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-04-20,Brunch,Seared Salmon Plate,13,23.5,no,,6,305.5
2026-04-21,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-04-22,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-04-23,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-04-24,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-04-25,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-04-26,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-04-27,Brunch,Seared Salmon Plate,14,23.5,no,,7,329.0
2026-04-28,Brunch,Seared Salmon Plate,9,23.5,no,,4,211.5
2026-04-29,Brunch,Seared Salmon Plate,10,23.5,no,,5,235.0
2026-04-30,Brunch,Seared Salmon Plate,11,23.5,no,,5,258.5
2026-05-01,Brunch,Seared Salmon Plate,28,23.5,no,,14,658.0
2026-05-02,Brunch,Seared Salmon Plate,29,23.5,no,,14,681.5
2026-05-03,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-05-04,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-05-05,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-05-06,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-05-07,Brunch,Seared Salmon Plate,25,19.74,yes,Chef Special,12,493.5
2026-05-08,Brunch,Seared Salmon Plate,29,23.5,no,,14,681.5
2026-05-09,Brunch,Seared Salmon Plate,30,23.5,no,,15,705.0
2026-05-10,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-05-11,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-05-12,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-05-13,Brunch,Seared Salmon Plate,18,23.5,no,,9,423.0
2026-05-14,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-05-15,Brunch,Seared Salmon Plate,30,23.5,no,,15,705.0
2026-05-16,Brunch,Seared Salmon Plate,25,23.5,no,,12,587.5
2026-05-17,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-05-18,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-05-19,Brunch,Seared Salmon Plate,18,23.5,no,,9,423.0
2026-05-20,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-05-21,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-05-22,Brunch,Seared Salmon Plate,25,23.5,no,,12,587.5
2026-05-23,Brunch,Seared Salmon Plate,26,23.5,no,,13,611.0
2026-05-24,Brunch,Seared Salmon Plate,21,23.5,no,,10,493.5
2026-05-25,Brunch,Seared Salmon Plate,18,23.5,no,,9,423.0
2026-05-26,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-05-27,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-05-28,Brunch,Seared Salmon Plate,22,19.74,yes,Chef Special,11,434.28
2026-05-29,Brunch,Seared Salmon Plate,26,23.5,no,,13,611.0
2026-05-30,Brunch,Seared Salmon Plate,27,23.5,no,,13,634.5
2026-05-31,Brunch,Seared Salmon Plate,22,23.5,no,,11,517.0
2026-06-01,Brunch,Seared Salmon Plate,19,23.5,no,,9,446.5
2026-06-02,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-06-03,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-06-04,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-06-05,Brunch,Seared Salmon Plate,27,23.5,no,,13,634.5
2026-06-06,Brunch,Seared Salmon Plate,28,23.5,no,,14,658.0
2026-06-07,Brunch,Seared Salmon Plate,23,23.5,no,,11,540.5
2026-06-08,Brunch,Seared Salmon Plate,20,23.5,no,,10,470.0
2026-06-09,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-06-10,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-06-11,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-06-12,Brunch,Seared Salmon Plate,28,23.5,no,,14,658.0
2026-06-13,Brunch,Seared Salmon Plate,29,23.5,no,,14,681.5
2026-06-14,Brunch,Seared Salmon Plate,24,23.5,no,,12,564.0
2026-06-15,Brunch,Seared Salmon Plate,15,23.5,no,,7,352.5
2026-06-16,Brunch,Seared Salmon Plate,16,23.5,no,,8,376.0
2026-06-17,Brunch,Seared Salmon Plate,17,23.5,no,,8,399.5
2026-06-18,Brunch,Seared Salmon Plate,25,19.74,yes,Chef Special,12,493.5
2026-06-19,Brunch,Seared Salmon Plate,29,23.5,no,,14,681.5
2026-01-05,Late Night,Short Rib Supper,12,26.0,no,,6,312.0
2026-01-06,Late Night,Short Rib Supper,13,26.0,no,,6,338.0
2026-01-07,Late Night,Short Rib Supper,14,26.0,no,,7,364.0
2026-01-08,Late Night,Short Rib Supper,15,26.0,no,,7,390.0
2026-01-09,Late Night,Short Rib Supper,20,26.0,no,,10,520.0
2026-01-10,Late Night,Short Rib Supper,21,26.0,no,,10,546.0
2026-01-11,Late Night,Short Rib Supper,16,26.0,no,,8,416.0
2026-01-12,Late Night,Short Rib Supper,13,26.0,no,,6,338.0
2026-01-13,Late Night,Short Rib Supper,14,26.0,no,,7,364.0
2026-01-14,Late Night,Short Rib Supper,15,26.0,no,,7,390.0
